,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
570,1302,200000,120,RL,34.0,3903,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,182.0,4,3,PConc,4,3,3,5,1030.0,1,0.0,272.0,1302.0,GasA,4,Y,SBrkr,1302,0,0,1.0,0.0,1,1,1,1,4,5,7,1,4,Attchd,2005.0,RFn,2.0,631.0,3,3,Y,110,50,0,0,0,0,0,0,N_A,0,5,2007,WD ,Normal
571,2634,200000,90,RL,91.0,11643,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,Duplex,2Story,5,5,1969,1969,Gable,CompShg,MetalSd,MetalSd,BrkFace,368.0,3,3,CBlock,3,3,1,2,500.0,1,0.0,748.0,1248.0,GasA,2,Y,SBrkr,1338,1296,0,1.0,1.0,2,2,6,2,3,12,7,0,0,Detchd,1969.0,Unf,4.0,968.0,3,3,Y,0,0,0,0,0,0,0,0,N_A,0,8,2009,WD ,Normal
572,1176,134900,50,RM,50.0,6000,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,9,1937,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,BrkTil,3,3,1,1,0.0,1,0.0,698.0,698.0,GasA,2,Y,SBrkr,786,390,0,0.0,0.0,1,0,2,1,3,4,7,0,0,Detchd,1999.0,Unf,2.0,624.0,3,3,N,210,0,0,0,0,0,0,0,N_A,0,7,2009,WD ,Normal
573,572,75000,30,C (all),60.0,10200,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,572.0,572.0,GasA,1,N,FuseP,572,0,0,0.0,0.0,1,0,2,1,3,4,7,0,0,Detchd,1940.0,Unf,1.0,200.0,3,3,N,0,0,72,0,0,0,0,0,N_A,0,5,2009,WD ,Normal
574,1873,207000,60,RL,68.51605288007555,8883,Pave,N_A,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,360.0,4,3,PConc,4,3,1,6,608.0,2,321.0,0.0,929.0,GasA,4,Y,SBrkr,946,927,0,1.0,0.0,2,1,3,1,4,7,7,1,3,Attchd,1988.0,RFn,2.0,619.0,3,3,Y,108,48,0,0,144,0,0,4,N_A,0,5,2007,WD ,Normal
575,1466,149900,20,RL,134.0,17755,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,4,1959,1959,Gable,CompShg,HdBoard,Plywood,BrkFace,132.0,3,3,CBlock,3,3,1,4,176.0,1,0.0,1290.0,1466.0,GasA,2,Y,SBrkr,1466,0,0,0.0,0.0,1,1,3,1,2,6,7,2,4,Attchd,1959.0,Fin,2.0,528.0,3,3,Y,0,140,0,0,100,0,0,0,N_A,0,11,2006,WD ,Normal
576,1040,87500,90,RL,68.51605288007555,8544,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1949,1950,Gable,CompShg,Stucco,Stucco,BrkFace,340.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,Wall,1,N,FuseA,1040,0,0,0.0,0.0,2,0,2,2,3,6,7,0,0,Detchd,1949.0,Unf,2.0,400.0,3,3,Y,0,0,0,0,0,0,0,0,N_A,0,5,2006,WD ,Normal
577,1755,188000,50,RL,110.0,7810,Pave,N_A,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,4,6,1930,2003,Gable,CompShg,AsbShng,CmentBd,None,0.0,3,4,BrkTil,3,4,1,6,189.0,1,0.0,741.0,930.0,GasA,4,Y,SBrkr,1230,525,0,0.0,0.0,2,0,4,1,4,7,7,1,3,Detchd,1930.0,Unf,1.0,231.0,2,3,Y,0,40,0,0,0,0,0,0,N_A,0,11,2007,WD ,Normal
578,1986,213000,60,RL,68.51605288007555,8396,Pave,N_A,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,4,3,PConc,4,3,1,1,0.0,1,0.0,847.0,847.0,GasA,4,Y,SBrkr,847,1139,0,0.0,0.0,2,1,4,1,4,9,7,1,4,BuiltIn,2003.0,Fin,2.0,434.0,3,3,Y,120,48,0,0,0,0,0,0,N_A,0,5,2008,WD ,Normal
579,1336,108000,50,C (all),60.0,11040,Pave,N_A,Reg,Low,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,637.0,1,0.0,0.0,637.0,GasA,3,Y,SBrkr,897,439,0,0.0,0.0,1,1,3,1,3,7,7,0,0,CarPort,1994.0,Unf,1.0,570.0,3,3,Y,0,47,120,0,0,0,0,0,N_A,0,9,2006,COD,Normal
580,1114,153000,20,RL,60.0,12450,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,5,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,6,836.0,1,0.0,278.0,1114.0,GasA,4,Y,SBrkr,1114,0,0,1.0,0.0,2,0,3,1,4,6,7,0,0,Detchd,2004.0,Unf,2.0,576.0,3,3,Y,0,42,0,0,0,0,0,0,N_A,0,6,2009,WD ,Normal
581,985,149900,80,RL,65.0,8385,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,8,1977,1977,Gable,CompShg,HdBoard,HdBoard,BrkFace,220.0,4,3,CBlock,4,4,3,6,595.0,1,0.0,390.0,985.0,GasA,2,Y,SBrkr,985,0,0,0.0,0.0,2,0,3,1,3,6,7,0,0,Attchd,1977.0,Unf,1.0,328.0,3,3,Y,210,0,0,0,0,0,0,0,N_A,0,11,2008,WD ,Normal
582,2500,355000,60,RL,101.0,13543,Pave,N_A,IR1,HLS,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,130.0,4,3,PConc,5,3,4,6,16.0,1,0.0,1152.0,1168.0,GasA,4,Y,SBrkr,1168,1332,0,0.0,0.0,3,1,5,1,5,9,7,1,4,BuiltIn,2005.0,Fin,3.0,683.0,3,3,Y,192,32,0,0,0,0,0,0,N_A,0,7,2008,WD ,Normal
583,1022,85000,30,RM,60.0,7200,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,4,1910,2006,Hip,CompShg,MetalSd,Stucco,None,0.0,3,3,BrkTil,3,3,1,5,247.0,3,465.0,310.0,1022.0,GasW,2,N,SBrkr,1022,0,0,1.0,0.0,1,0,2,1,3,4,2,0,0,Detchd,1956.0,Unf,1.0,280.0,3,3,Y,0,30,226,0,0,0,0,0,N_A,0,6,2009,WD ,Normal
584,1362,194700,120,RL,61.0,7577,Pave,N_A,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,4,3,PConc,4,3,3,5,20.0,1,0.0,1342.0,1362.0,GasA,4,Y,SBrkr,1362,0,0,0.0,0.0,2,0,2,1,4,6,7,1,4,Attchd,2005.0,RFn,2.0,460.0,3,3,Y,192,28,0,0,0,0,0,0,N_A,0,6,2007,WD ,Normal
585,1536,138400,50,RM,52.0,6240,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1930,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,2,448.0,1,0.0,480.0,928.0,GasA,2,Y,FuseF,928,608,0,0.0,0.0,2,0,4,1,3,7,7,1,4,Detchd,1930.0,Unf,2.0,480.0,3,3,Y,0,10,0,0,0,0,0,3,N_A,0,3,2010,WD ,Normal
586,1728,207500,60,FV,64.0,8791,Pave,N_A,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,3,503.0,1,0.0,361.0,864.0,GasA,4,Y,SBrkr,864,864,0,0.0,0.0,2,1,3,1,4,7,7,0,0,Attchd,2003.0,RFn,2.0,673.0,3,3,Y,216,56,0,0,0,0,0,0,N_A,0,5,2008,WD ,Normal
587,2840,292500,60,RL,68.51605288007555,12511,Pave,N_A,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1978,1978,Mansard,WdShake,Plywood,Plywood,BrkFace,168.0,4,3,PConc,4,3,1,5,988.0,1,0.0,432.0,1420.0,GasA,4,Y,SBrkr,1420,1420,0,0.0,1.0,2,1,4,1,4,8,5,2,4,Attchd,1978.0,Fin,4.0,1314.0,3,4,Y,0,16,0,0,208,0,0,3,N_A,0,12,2008,WD ,Normal
588,1155,148000,85,RL,88.0,11782,Pave,N_A,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,7,1961,1995,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,3,5,899.0,1,0.0,210.0,1109.0,GasA,2,Y,SBrkr,1155,0,0,1.0,0.0,1,0,3,1,4,6,5,0,0,Detchd,1987.0,Unf,2.0,576.0,3,3,Y,192,0,0,0,0,0,0,3,Shed,400,6,2010,WD ,Normal
589,1707,184000,20,RL,80.0,11088,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1978,1998,Gable,CompShg,HdBoard,HdBoard,BrkFace,144.0,3,3,PConc,3,3,1,5,832.0,1,0.0,308.0,1140.0,GasA,3,Y,SBrkr,1707,0,0,0.0,0.0,2,0,3,1,3,7,7,1,3,Attchd,1978.0,Fin,2.0,479.0,3,3,Y,0,0,0,0,0,0,0,0,N_A,0,5,2009,WD ,Normal
590,1513,137500,70,RM,51.0,6120,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,8,1920,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,2,1,0.0,1,0.0,939.0,939.0,GasA,4,Y,SBrkr,939,574,0,0.0,0.0,1,1,4,1,3,8,7,0,0,Detchd,1933.0,Unf,1.0,180.0,2,2,N,24,0,150,0,0,0,0,0,N_A,0,5,2007,WD ,Normal
591,792,109500,30,RL,52.0,9022,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,8,1924,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,BrkTil,3,3,1,1,0.0,1,0.0,768.0,768.0,GasA,4,Y,SBrkr,792,0,0,0.0,0.0,1,0,2,1,4,5,7,0,0,Detchd,1924.0,Unf,1.0,240.0,2,2,N,316,0,120,0,0,0,0,0,N_A,0,5,2009,WD ,Normal
592,1948,211000,60,RL,63.0,7875,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4,3,1,1,0.0,1,0.0,847.0,847.0,GasA,4,Y,SBrkr,847,1101,0,0.0,0.0,2,1,4,1,4,8,7,1,4,BuiltIn,2003.0,Fin,2.0,434.0,3,3,Y,0,48,0,0,0,0,0,0,N_A,0,7,2007,WD ,Normal
593,1527,152500,60,RL,78.0,11419,Pave,N_A,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,7,7,1948,1999,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3,3,2,5,699.0,1,0.0,0.0,699.0,GasA,4,Y,FuseA,801,726,0,1.0,0.0,1,1,3,1,3,6,7,1,4,Attchd,1948.0,Unf,2.0,410.0,3,3,Y,0,0,134,0,0,0,0,2,N_A,0,12,2009,WD ,Normal
594,1419,184100,80,RL,68.51605288007555,7750,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,353.0,1,0.0,55.0,408.0,GasA,4,Y,SBrkr,779,640,0,1.0,0.0,2,1,3,1,4,7,7,1,3,BuiltIn,2002.0,Fin,2.0,527.0,3,3,Y,120,0,0,0,0,0,0,0,N_A,0,3,2009,WD ,Normal
595,1497,157000,50,RM,50.0,6000,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1937,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,3,3,1,3,201.0,2,162.0,462.0,825.0,GasA,4,Y,SBrkr,825,672,0,0.0,0.0,2,0,3,1,3,5,7,0,0,Detchd,2004.0,Unf,1.0,672.0,3,3,Y,272,0,0,0,0,0,0,4,N_A,0,5,2008,WD ,Normal
596,1437,218000,20,RL,90.0,10768,Pave,N_A,IR1,Lvl,AllPub,Corner,Gtl,Veenker,Norm,Norm,1Fam,1Story,5,8,1976,2004,Gable,CompShg,Plywood,Plywood,None,0.0,4,4,CBlock,4,3,4,5,1157.0,1,0.0,280.0,1437.0,GasA,2,Y,SBrkr,1437,0,0,1.0,0.0,2,0,3,1,4,6,7,1,2,Attchd,1976.0,RFn,2.0,528.0,3,3,Y,0,21,0,0,180,0,0,0,N_A,0,7,2007,WD ,Normal
597,1005,115000,20,RL,60.0,10434,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1955,1955,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,1005.0,1005.0,GasA,2,Y,SBrkr,1005,0,0,0.0,0.0,1,0,2,1,2,5,7,1,3,Detchd,1977.0,Unf,2.0,672.0,2,2,Y,0,0,0,0,0,0,0,0,N_A,0,11,2009,WD ,Normal
598,1668,232000,20,RL,48.0,10635,Pave,N_A,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,171.0,4,3,PConc,4,3,3,4,370.0,6,972.0,315.0,1657.0,GasA,4,Y,SBrkr,1668,0,0,1.0,0.0,2,0,3,1,4,8,7,1,3,Attchd,2003.0,Fin,2.0,502.0,3,3,Y,0,262,0,0,0,0,0,0,N_A,0,5,2010,WD ,Normal
599,1368,120000,20,RL,70.0,11767,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,2,3,2,3,1078.0,1,0.0,0.0,1078.0,GasA,2,Y,FuseA,1368,0,0,1.0,0.0,1,0,3,1,3,6,6,0,0,Attchd,1950.0,RFn,1.0,195.0,3,3,Y,0,41,211,0,0,0,0,0,Shed,900,6,2009,WD ,Normal
600,1803,155000,20,RL,88.0,13125,Pave,N_A,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,4,1957,2000,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,67.0,3,3,CBlock,3,3,1,3,168.0,4,682.0,284.0,1134.0,GasA,4,Y,SBrkr,1803,0,0,1.0,0.0,2,0,3,1,3,8,3,1,3,Attchd,1957.0,RFn,2.0,484.0,3,3,Y,0,0,0,0,0,0,0,4,N_A,0,1,2006,WD ,Normal
601,922,116000,20,RL,72.0,9770,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,512.0,1,0.0,410.0,922.0,GasA,2,Y,FuseA,922,0,0,1.0,0.0,1,0,2,1,3,5,7,0,0,Attchd,1957.0,Unf,1.0,308.0,3,3,Y,0,34,0,0,0,0,0,2,N_A,0,4,2007,WD ,Normal
602,1096,157500,80,RL,80.0,13014,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,5,1978,1978,Gable,CompShg,HdBoard,Plywood,BrkFace,39.0,3,3,CBlock,3,3,3,5,528.0,1,0.0,480.0,1008.0,GasA,2,Y,SBrkr,1096,0,0,1.0,0.0,1,0,3,1,3,6,7,1,2,Attchd,1978.0,Unf,2.0,484.0,3,3,Y,168,0,0,0,0,0,0,0,N_A,0,12,2008,WD ,Normal
603,2327,240000,60,RL,41.0,10905,Pave,N_A,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1129.0,1129.0,GasA,4,Y,SBrkr,1129,1198,0,0.0,0.0,2,1,4,1,4,9,7,1,4,BuiltIn,2003.0,RFn,2.0,596.0,3,3,Y,0,57,0,0,0,0,0,0,N_A,0,8,2008,WD ,Normal
604,1426,189950,50,RL,55.0,7642,Pave,N_A,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,8,1918,1998,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,BrkTil,3,3,1,1,0.0,1,0.0,912.0,912.0,GasA,3,Y,SBrkr,912,514,0,0.0,0.0,1,1,3,1,4,7,7,1,4,Detchd,1925.0,Unf,1.0,216.0,3,3,Y,0,240,0,0,0,0,0,4,N_A,0,6,2007,WD ,Normal
605,1694,136500,50,RL,60.0,8400,Pave,N_A,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,1,3,423.0,1,0.0,758.0,1181.0,GasA,1,Y,SBrkr,1390,304,0,0.0,0.0,2,0,4,1,3,7,7,1,4,Detchd,1925.0,Unf,2.0,576.0,3,3,Y,342,0,128,0,0,0,0,0,N_A,0,6,2008,WD ,Normal
606,2432,159000,90,RL,70.0,7700,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,2Story,5,2,1985,1986,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,1,PConc,3,3,1,1,0.0,1,0.0,1216.0,1216.0,GasA,3,Y,SBrkr,1216,1216,0,0.0,0.0,4,2,4,2,3,10,7,0,0,Attchd,1985.0,Unf,2.0,616.0,3,2,Y,200,0,0,0,0,0,0,0,Shed,600,2,2010,WD ,Normal
607,1792,133000,90,RL,60.0,9000,Pave,N_A,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,Duplex,2Story,5,5,1974,1974,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,4,3,2,1,0.0,1,0.0,896.0,896.0,GasA,2,Y,SBrkr,896,896,0,0.0,0.0,2,2,4,2,3,8,7,0,0,Detchd,1982.0,Unf,2.0,480.0,3,3,Y,0,45,0,0,0,0,0,0,N_A,0,6,2008,WD ,Normal
608,1107,127000,20,RL,70.0,8050,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,1993,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,5,474.0,4,38.0,437.0,949.0,GasA,2,Y,SBrkr,1107,0,0,1.0,0.0,1,0,3,1,4,5,7,0,0,Attchd,1967.0,RFn,1.0,308.0,3,3,Y,88,64,0,0,0,0,0,0,N_A,0,3,2007,WD ,Normal
609,996,108000,30,RL,63.0,13907,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1940,1969,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3,3,1,4,290.0,1,0.0,706.0,996.0,GasA,4,Y,SBrkr,996,0,0,1.0,0.0,1,0,3,1,3,6,7,1,4,N_A,0.0,N_A,0.0,0.0,0,0,Y,144,0,0,0,0,0,0,0,N_A,0,7,2008,WD ,Normal
610,955,127000,20,RL,66.0,7742,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,4,763.0,1,0.0,192.0,955.0,GasA,4,Y,SBrkr,955,0,0,1.0,0.0,1,0,3,1,3,6,7,0,0,Attchd,1966.0,Unf,1.0,386.0,3,3,Y,0,0,0,0,0,0,0,3,N_A,0,1,2007,WD ,Normal
611,1369,103600,70,RH,54.0,6629,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,6,6,1925,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,3,3,1,4,551.0,1,0.0,121.0,672.0,GasA,2,N,SBrkr,697,672,0,1.0,0.0,2,0,3,1,3,6,7,0,0,Detchd,1930.0,Unf,1.0,300.0,3,3,Y,147,0,0,0,0,0,0,0,N_A,0,7,2009,WD ,Normal
612,840,64000,30,RM,48.0,5747,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,4,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,798.0,798.0,GasA,3,Y,SBrkr,840,0,0,0.0,0.0,1,0,2,1,2,5,7,0,0,Detchd,1938.0,Unf,1.0,250.0,3,2,N,112,0,0,0,0,0,0,0,N_A,0,6,2006,WD ,Normal
613,2014,169000,70,RM,62.0,9856,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,8,1900,2005,Hip,CompShg,CemntBd,CmentBd,None,0.0,4,4,PConc,2,3,1,1,0.0,1,0.0,716.0,716.0,GasA,4,Y,FuseA,1007,1007,0,0.0,0.0,2,0,5,1,3,8,7,0,0,Detchd,1900.0,Unf,2.0,624.0,3,3,Y,0,72,167,0,0,0,0,0,N_A,0,6,2006,WD ,Normal
614,1360,111000,70,RM,80.0,4800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,5,1910,2003,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,BrkTil,3,2,1,1,0.0,1,0.0,680.0,680.0,GasA,1,N,SBrkr,680,680,0,0.0,0.0,1,0,2,1,3,6,7,0,0,Attchd,1910.0,Unf,1.0,330.0,2,3,Y,192,50,0,0,0,0,0,0,N_A,0,1,2008,WD ,Normal
615,2315,257000,60,RL,78.0,15600,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,5,7,1950,1963,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,405.0,3,4,CBlock,4,3,1,6,760.0,1,0.0,408.0,1168.0,GasA,3,Y,SBrkr,1278,1037,0,1.0,0.0,2,0,4,1,3,9,7,3,4,Attchd,1950.0,Fin,1.0,342.0,3,3,Y,0,0,0,0,192,0,0,0,N_A,0,7,2006,WD ,Normal
616,1510,178900,20,RL,88.0,9680,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,Wd Sdng,Plywood,BrkFace,268.0,3,3,CBlock,3,3,1,4,1010.0,1,0.0,500.0,1510.0,GasA,4,Y,SBrkr,1510,0,0,1.0,0.0,2,0,3,1,4,6,7,0,0,Attchd,1967.0,RFn,2.0,517.0,3,3,Y,0,40,0,0,204,0,0,4,N_A,0,4,2010,WD ,Normal
617,1877,178900,60,RL,80.0,8000,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,2Story,6,6,1974,1974,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,5,931.0,2,153.0,0.0,1084.0,GasA,2,Y,SBrkr,1084,793,0,1.0,0.0,2,1,4,1,3,8,7,1,3,Attchd,1974.0,Unf,2.0,488.0,3,3,Y,0,96,0,0,0,0,0,0,N_A,0,11,2007,WD ,Normal
618,816,100000,20,RL,67.0,8877,Pave,N_A,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,6,1938,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,2,5,690.0,1,0.0,126.0,816.0,GasA,4,Y,SBrkr,816,0,0,1.0,0.0,1,0,2,1,3,3,7,1,4,Detchd,1958.0,Unf,1.0,288.0,2,2,Y,0,0,0,0,0,0,0,0,N_A,0,5,2009,WD ,Normal
619,1601,272000,20,RL,68.51605288007555,11423,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,479.0,4,3,PConc,4,3,3,6,1358.0,1,0.0,223.0,1581.0,GasA,4,Y,SBrkr,1601,0,0,1.0,0.0,2,0,3,1,4,6,7,1,3,Attchd,2001.0,RFn,2.0,670.0,3,3,Y,180,0,0,0,0,0,0,3,Shed,2000,5,2010,WD ,Normal
620,1040,90000,90,RL,60.0,7200,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,1949,1950,Gable,CompShg,BrkFace,Stone,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,Wall,1,N,FuseF,1040,0,0,0.0,0.0,2,0,2,2,3,6,7,0,0,Detchd,1956.0,Unf,2.0,420.0,3,3,Y,0,0,0,0,0,0,0,0,N_A,0,6,2009,WD ,Normal
